,_ID,TimeSt,Country,Province,City,Latitude,Longitude,POI,Distance
272,4530158,2017-06-21 06:00:36.667,CA,ON,Brampton,43.7601,-79.73680999999999,POI3,525868.4632524408
273,4530203,2017-06-21 19:00:36.690,CA,ON,North York,43.7224,-79.4454,POI3,506340.7657209631
274,4530252,2017-06-21 16:00:36.783,CA,AB,Beaumont,53.349909999999994,-113.40827,POI1,22417.604428521972
275,4530326,2017-06-21 19:00:36.873,CA,AB,Calgary,51.0656,-114.063,POI1,278602.2192405357
276,4530366,2017-06-21 20:00:37.027,CA,AB,Edmonton,53.585640000000005,-113.39448999999999,POI1,7454.7306401129
277,4530373,2017-06-21 13:00:38.707,CA,BC,Vancouver,49.24157,-123.09776000000001,POI1,819772.2188398532
278,4530411,2017-06-21 04:00:39.533,CA,ON,Thornhill,43.8395,-79.3831,POI3,496349.22110136325
279,4530503,2017-06-21 16:00:36.580,CA,AB,Calgary,50.8837,-114.0326,POI1,298385.4841059005
280,4530595,2017-06-21 18:00:36.720,CA,AB,Calgary,51.07,-114.0297,POI1,277807.441032563
281,4530606,2017-06-21 18:00:36.890,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,377948.4819173109
282,4530674,2017-06-21 10:00:37.060,CA,ON,Thornhill,43.8395,-79.3831,POI3,496349.22110136325
283,4530743,2017-06-21 09:00:38.007,CA,AB,Calgary,50.8476,-114.1958,POI1,303940.347836142
284,4530820,2017-06-21 00:00:39.023,CA,NB,Moncton,46.1183,-64.7338,POI4,153205.60997789277
285,4530905,2017-06-21 04:00:39.110,CA,AB,Calgary,51.0412,-114.0762,POI1,281416.63429353386
286,4530921,2017-06-21 22:00:41.147,CA,ON,Yarmouth,42.7671,-81.1534,POI3,678090.9917489395
287,4530927,2017-06-21 15:00:38.390,CA,AB,Fort Mcmurray,56.7141,-111.38,POI1,376791.0661830225
289,4531063,2017-06-21 21:00:38.677,CA,QC,Victoriaville,46.0672,-71.9596,POI3,138529.8327725436
290,4531095,2017-06-21 07:00:38.883,CA,QC,Victoriaville,46.0672,-71.9596,POI3,138529.8327725436
291,4531193,2017-06-21 11:00:39.317,CA,AB,Calgary,51.04176,-113.99981000000001,POI1,280661.27148006286
292,4531255,2017-06-21 08:00:39.990,CA,ON,North York,43.7677,-79.4126,POI3,501817.624934018
293,4531256,2017-06-21 17:00:40.900,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480734.4500350864
294,4531268,2017-06-21 07:00:41.213,CA,ON,Concord,43.8031,-79.49185,POI3,505966.39615639794
295,4531295,2017-06-21 22:00:36.547,CA,ON,Cobourg,43.9645,-78.1712,POI3,402736.324064729
296,4531337,2017-06-21 14:00:36.637,CA,ON,Toronto,43.71171,-79.46788000000001,POI3,508482.3205450725
297,4531373,2017-06-21 16:00:36.727,CA,AB,Calgary,51.1581,-113.938,POI1,267310.14063979755
299,4531513,2017-06-21 06:00:37.170,CA,ON,Thornhill,43.8395,-79.3831,POI3,496349.22110136325
300,4531541,2017-06-21 08:00:37.557,CA,ON,Dundas,43.2649,-79.9555,POI3,566077.1521060294
301,4531598,2017-06-21 21:00:39.477,CA,ON,Cambridge,43.39914,-80.32011,POI3,585437.4380568045
302,4531631,2017-06-21 20:00:38.690,CA,ON,Burlington,43.303,-79.7988,POI3,552911.7808131824
303,4531653,2017-06-21 21:00:41.183,CA,ON,Ingersoll,43.0467,-80.8717,POI3,643049.1301196213
304,4531745,2017-06-21 15:00:41.317,CA,ON,Markham,43.90594,-79.25171999999999,POI3,483724.87727072445
305,4531777,2017-06-21 01:00:42.353,CA,ON,Chatham,42.3778,-82.1897,POI3,773254.7184567475
306,4531798,2017-06-21 21:00:39.847,CA,AB,St Albert,53.62971999999999,-113.58816999999999,POI1,11490.435904700313
307,4531843,2017-06-21 09:00:41.677,CA,AB,Red Deer,52.2651,-113.794,POI1,143940.16689598438
308,4531849,2017-06-21 21:00:42.660,CA,ON,Granton,43.20317,-81.22516999999999,POI3,660853.3903084401
309,4531924,2017-06-21 18:00:43.630,CA,AB,Calgary,51.0494,-113.9564,POI1,279464.90023714735
310,4531954,2017-06-21 22:00:45.370,CA,AB,Sherwood Park,53.528,-113.2512,POI1,15629.890824782362
311,4532007,2017-06-21 01:00:43.160,CA,AB,Beaumont,53.35872,-113.4055,POI1,21509.580694246546
312,4532091,2017-06-21 18:00:44.100,CA,AB,Duchess,50.73108,-111.91317,POI1,330888.640317912
313,4532186,2017-06-21 03:00:45.323,CA,AB,Edmonton,53.415409999999994,-113.4178,POI1,15218.572746238717
314,4532249,2017-06-21 10:00:47.003,CA,QC,Drummondville,45.865,-72.5036,POI3,90922.09478761078
315,4532274,2017-06-21 20:00:43.350,CA,BC,Surrey,49.133990000000004,-122.88481999999999,POI1,815587.907459268
316,4532333,2017-06-21 20:00:44.560,CA,ON,Scarborough,43.682,-79.2801,POI3,496334.7581314709
318,4532402,2017-06-21 18:00:42.550,CA,AB,Calgary,50.8476,-114.1958,POI1,303940.347836142
319,4532470,2017-06-21 04:00:43.353,CA,AB,Calgary,51.0475,-114.068,POI1,280643.74841881485
320,4532497,2017-06-21 15:00:43.373,CA,AB,Calgary,51.0475,-114.068,POI1,280643.74841881485
321,4532563,2017-06-21 14:00:44.190,CA,SK,Coronach,49.1124,-105.52416000000001,POI1,740192.8631472866
322,4532586,2017-06-21 22:00:46.750,CA,ON,Sudbury,46.47964,-81.05821999999999,POI3,588193.9851758685
323,4532616,2017-06-21 01:00:44.500,CA,ON,Toronto,43.6459,-79.3857,POI3,505728.20877030166
325,4532732,2017-06-21 10:00:46.580,CA,AB,Calgary,50.9093,-114.1028,POI1,296199.8957494164
327,4532853,2017-06-21 12:00:45.873,CA,AB,Calgary,51.0571,-114.077,POI1,279673.63029726665
328,4532884,2017-06-21 05:00:48.820,CA,ON,Latchford,47.3253,-79.81163000000001,POI3,518841.7304642805
329,4532909,2017-06-21 19:00:49.767,CA,AB,Edmonton,53.6313,-113.5245,POI1,9806.053114613243
330,4532991,2017-06-21 11:00:50.153,CA,AB,Calgary,50.95738,-114.22057,POI1,292169.50648355304
332,4533139,2017-06-21 09:00:47.117,CA,ON,Sudbury,46.47964,-81.05821999999999,POI3,588193.9851758685
333,4533144,2017-06-21 14:00:49.340,CA,AB,Calgary,50.9722,-114.062,POI1,288884.2493832067
334,4533227,2017-06-21 02:00:50.410,CA,AB,Edmonton,53.54813000000001,-113.59428,POI1,7174.7048550384
335,4533231,2017-06-21 18:00:51.177,CA,ON,Mississauga,43.5769,-79.6283,POI3,526635.6000944369
336,4533268,2017-06-21 16:00:52.177,CA,ON,Thornhill,43.8395,-79.3831,POI3,496349.22110136325
337,4533334,2017-06-21 07:00:51.137,CA,ON,Toronto,43.6682,-79.4209,POI3,507174.9434252697
338,4533374,2017-06-21 10:00:47.877,CA,ON,North York,43.73486,-79.45085,POI3,506146.2603446832
339,4533450,2017-06-21 07:00:51.150,CA,ON,Mississauga,43.5769,-79.6283,POI3,526635.6000944369
340,4533548,2017-06-21 18:00:51.357,CA,ON,North York,43.7613,-79.4885,POI3,507648.5147380638
341,4533630,2017-06-21 21:00:51.010,CA,AB,Edmonton,53.55848,-113.49825,POI1,1599.423270346464
343,4533776,2017-06-21 18:00:51.230,CA,ON,Toronto,43.64544,-79.39649,POI3,506528.85902922467
344,4533843,2017-06-21 20:00:51.797,CA,AB,Sherwood Park,53.5263,-113.287,POI1,13317.77727357833
345,4533920,2017-06-21 22:00:51.907,CA,AB,Sherwood Park,53.5263,-113.287,POI1,13317.77727357833
346,4533995,2017-06-21 22:00:53.013,CA,SK,Prince Albert,53.23738,-105.45485,POI1,533349.061190743
347,4534008,2017-06-21 07:00:53.840,CA,AB,Sherwood Park,53.51803,-113.29858,POI1,12758.78009169261
348,4534106,2017-06-21 07:00:52.813,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480734.4500350864
349,4534173,2017-06-21 02:00:53.033,CA,ON,Thornhill,43.8395,-79.3831,POI3,496349.22110136325
350,4534272,2017-06-21 16:00:53.187,CA,ON,Mississauga,43.6046,-79.6729,POI3,528504.6202081786
351,4534273,2017-06-21 13:00:53.693,CA,QC,Montréal-Nord,45.6168,-73.61798,POI3,11329.019550600697
352,4534285,2017-06-21 22:00:54.023,CA,ON,Perth,44.9049,-76.2594,POI3,221833.62360404336
353,4534309,2017-06-21 01:00:54.967,CA,ON,Toronto,43.7068,-79.3991,POI3,503727.5302843556
354,4534383,2017-06-21 00:00:55.217,CA,AB,Fort Mcmurray,56.743080000000006,-111.47651,POI1,377674.39751172374
355,4534410,2017-06-21 16:00:55.410,CA,QC,Pierrefonds,45.4556,-73.9201,POI3,28561.194448275826
356,4534440,2017-06-21 01:00:52.593,CA,AB,Calgary,51.038740000000004,-113.9856,POI1,280876.1188115107
357,4534503,2017-06-21 08:00:52.803,CA,ON,North York,43.787,-79.4169,POI3,501231.5236070804
358,4534509,2017-06-21 03:00:56.463,CA,AB,Calgary,51.0876,-114.0214,POI1,275792.00180059235
359,4534602,2017-06-21 22:00:57.120,CA,AB,Red Deer,52.2529,-113.807,POI1,145409.84706350614
361,4534641,2017-06-21 15:00:52.747,CA,AB,Edmonton,53.4593,-113.4145,POI1,10746.858695678686
362,4534704,2017-06-21 11:00:55.003,CA,AB,Spruce Grove,53.5562,-113.93563999999999,POI1,29742.30129849651
363,4534788,2017-06-21 03:00:56.117,CA,AB,Derwent,53.737790000000004,-110.72429,POI1,183264.13332829374
364,4534835,2017-06-21 20:00:56.787,CA,AB,Calgary,51.0823,-113.9578,POI1,275840.6643288444
365,4534884,2017-06-21 01:00:52.300,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,377948.4819173109
366,4534904,2017-06-21 20:00:52.843,CA,ON,Toronto,43.6682,-79.4209,POI3,507174.9434252697
367,4534942,2017-06-21 22:00:53.050,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480734.4500350864
368,4534995,2017-06-21 19:00:53.547,CA,ON,Gananoque,44.34061,-76.19575999999999,POI3,245135.83475334846
369,4535091,2017-06-21 11:00:54.177,CA,AB,Calgary,51.049,-113.9622,POI1,279554.49694020103
371,4535155,2017-06-21 02:00:54.937,CA,NB,Fredericton,45.9346,-66.6323,POI4,276073.5839430318
372,4535192,2017-06-21 05:00:55.120,CA,ON,Burlington,43.41318,-79.81299,POI3,548160.4464464287
373,4535228,2017-06-21 20:00:57.097,CA,ON,Toronto,43.6666,-79.3823,POI3,504464.462731943
374,4535323,2017-06-21 07:00:54.030,CA,ON,Toronto,43.6682,-79.4209,POI3,507174.9434252697
375,4535378,2017-06-21 15:00:54.703,CA,AB,Edmonton,53.587,-113.441,POI1,5416.8468236376275
376,4535473,2017-06-21 19:00:55.223,CA,BC,Prince George,53.9448,-122.752,POI1,610499.4389764356
378,4535605,2017-06-21 08:00:55.640,CA,ON,Newmarket,44.0587,-79.4591,POI3,492533.3200844162
379,4535665,2017-06-21 08:00:56.740,CA,ON,Brampton,43.6656,-79.747,POI3,530973.4514060613
380,4535717,2017-06-21 22:00:58.363,CA,BC,Vancouver,49.2501,-123.038,POI1,815818.3518890863
381,4535757,2017-06-21 21:00:57.023,CA,AB,Calgary,51.1264,-114.1419,POI1,272730.9273295464
382,4535779,2017-06-21 03:00:58.987,CA,QC,Montréal,45.5047,-73.5558,POI3,2044.0517967615765
383,4535817,2017-06-21 19:00:59.310,CA,AB,Red Deer,52.2722,-113.83,POI1,143527.05840163297
384,4535906,2017-06-21 03:01:00.607,CA,ON,Whitby,43.8866,-78.975,POI3,464410.6757032595
385,4535953,2017-06-21 17:00:59.317,CA,AB,Edmonton,53.54813000000001,-113.59428,POI1,7174.7048550384
386,4535967,2017-06-21 11:01:00.950,CA,AB,Calgary,51.0378,-114.08,POI1,281827.96023814176
387,4536056,2017-06-21 17:00:58.717,CA,AB,Red Deer,52.2468,-113.788,POI1,145898.38023580884
388,4536077,2017-06-21 14:01:01.013,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480734.4500350864
389,4536145,2017-06-21 22:01:01.837,CA,AB,Leduc,53.2617,-113.549,POI1,31908.109909678056
390,4536237,2017-06-21 05:00:59.180,CA,ON,Newmarket,44.039,-79.4724,POI3,494323.43203476345
391,4536242,2017-06-21 03:00:59.443,CA,ON,Newmarket,44.039,-79.4724,POI3,494323.43203476345
393,4536328,2017-06-21 16:01:01.480,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480734.4500350864
394,4536371,2017-06-21 17:01:00.120,CA,AB,Edmonton,53.587,-113.441,POI1,5416.8468236376275
395,4536406,2017-06-21 20:01:01.033,CA,AB,Calgary,51.0378,-114.08,POI1,281827.96023814176
396,4536489,2017-06-21 11:01:02.607,CA,ON,Toronto,43.6459,-79.3857,POI3,505728.20877030166
397,4536536,2017-06-21 20:01:04.300,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480734.4500350864
398,4536623,2017-06-21 07:01:05.217,CA,AB,Calgary,50.9505,-113.947,POI1,290326.48136852717
400,4536740,2017-06-21 02:01:06.343,CA,ON,Kingston,44.2308,-76.4966,POI3,271865.0895019762
401,4536827,2017-06-21 00:01:06.527,CA,ON,Oshawa,43.90635,-78.87250999999999,POI3,456039.3941531156
402,4536856,2017-06-21 07:01:06.630,CA,ON,Mississauga,43.5769,-79.6283,POI3,526635.6000944369
403,4536873,2017-06-21 01:01:07.147,CA,NS,Elmsdale,44.97537,-63.49725,POI4,34648.14534671211
405,4536975,2017-06-21 15:01:07.927,CA,QC,Alma,48.54054,-71.65406999999999,POI3,365597.91951238544
406,4536993,2017-06-21 08:01:04.883,CA,AB,Cold Lake,54.4792,-110.203,POI1,238232.38213083238
407,4537042,2017-06-21 17:01:06.357,CA,ON,Thunder Bay,48.4527,-89.2162,POI3,1228576.2695462904
408,4537116,2017-06-21 12:01:06.507,CA,ON,Toronto,43.6552,-79.4468,POI3,509681.44302203105
409,4537119,2017-06-21 06:01:06.800,CA,QC,Montréal,45.47181,-73.60477,POI3,6309.314703756577
410,4537157,2017-06-21 03:01:06.397,CA,ON,Barrie,44.3572,-79.6929,POI3,499181.83327425865
412,4537240,2017-06-21 02:01:06.517,CA,ON,Pembroke,45.7466,-77.2047,POI3,283992.08629355824
413,4537310,2017-06-21 04:01:06.937,CA,AB,Calgary,50.9316,-114.096,POI1,293678.25854831917
414,4537357,2017-06-21 10:01:06.983,CA,AB,Calgary,50.9632,-114.082,POI1,290063.4590592684
415,4537367,2017-06-21 14:01:07.487,CA,ON,Newmarket,44.039,-79.4724,POI3,494323.43203476345
416,4537426,2017-06-21 16:01:07.823,CA,ON,Mississauga,43.56962,-79.66056,POI3,529323.8973059471
418,4537577,2017-06-21 09:01:04.903,CA,AB,Edmonton,53.4104,-113.517,POI1,15237.724944251147
419,4537648,2017-06-21 11:01:06.560,CA,AB,Sherwood Park,53.5449,-113.318,POI1,11083.115236913654
420,4537670,2017-06-21 16:01:06.910,CA,AB,Calgary,50.9583,-114.068,POI1,290471.83226188115
422,4537728,2017-06-21 07:01:06.933,CA,AB,Calgary,50.9505,-113.947,POI1,290326.48136852717
423,4537777,2017-06-21 22:01:06.977,CA,AB,Canmore,51.0876,-115.3461,POI1,301183.87087181443
424,4537804,2017-06-21 14:01:07.413,CA,ON,Oshawa,43.8894,-78.8766,POI3,457136.7512183506
425,4537831,2017-06-21 08:01:08.097,CA,ON,Kitchener,43.4381,-80.5099,POI3,597378.7433319694
426,4537923,2017-06-21 03:01:08.283,CA,ON,Mississauga,43.57717,-79.65677,POI3,528678.4014638274
427,4537942,2017-06-21 03:01:08.517,CA,AB,Sherwood Park,53.5263,-113.287,POI1,13317.77727357833
428,4538007,2017-06-21 18:01:06.830,CA,ON,Brampton,43.7694,-79.7643,POI3,527467.127601349
429,4538059,2017-06-21 11:01:07.000,CA,QC,Montréal,45.5047,-73.5558,POI3,2044.0517967615765
430,4538111,2017-06-21 08:01:07.030,CA,ON,Richmond Hill,43.8939,-79.4375,POI3,497903.6533334756
431,4538202,2017-06-21 05:01:07.100,CA,AB,Calgary,51.0829,-114.095,POI1,277013.35294659506
432,4538211,2017-06-21 14:01:07.260,CA,ON,North York,43.7302,-79.4951,POI3,509585.4831131687
433,4538265,2017-06-21 03:01:07.967,CA,SK,Saskatoon,52.1218,-106.645,POI1,485826.65822620207
434,4538348,2017-06-21 11:01:08.107,CA,NS,New Waterford,46.2492,-60.0881,POI4,269296.994419109
435,4538400,2017-06-21 20:01:08.260,CA,NS,New Waterford,46.2492,-60.0881,POI4,269296.994419109
436,4538477,2017-06-21 03:01:08.650,CA,AB,Sherwood Park,53.51967,-113.31028,POI1,11964.194700685553
437,4538554,2017-06-21 15:01:11.073,CA,AB,Calgary,50.9093,-114.1028,POI1,296199.8957494164
438,4538577,2017-06-21 21:01:08.470,CA,AB,Calgary,51.12598,-114.24403000000001,POI1,273995.55960176885
439,4538622,2017-06-21 21:01:11.373,CA,BC,Vancouver,49.2241,-123.12111000000002,POI1,822315.210855372
440,4538660,2017-06-21 03:01:11.600,CA,ON,Markham,43.8598,-79.3296,POI3,491511.2126348236
441,4538754,2017-06-21 03:01:11.687,CA,AB,Calgary,51.0915,-114.2073,POI1,277313.80016307335
442,4538830,2017-06-21 22:01:11.767,CA,BC,Vancouver,49.2241,-123.12111000000002,POI1,822315.210855372
443,4538882,2017-06-21 14:01:12.447,CA,BC,Coquitlam,49.25072,-122.89075,POI1,807543.5631429529
444,4538975,2017-06-21 21:01:09.120,CA,ON,East York,43.6906,-79.3125,POI3,498249.59913476696
445,4539053,2017-06-21 13:01:11.530,CA,ON,Brantford,43.1508,-80.2094,POI3,590218.9157995682
446,4539118,2017-06-21 22:01:11.540,CA,ON,Brantford,43.1508,-80.2094,POI3,590218.9157995682
447,4539149,2017-06-21 01:01:11.863,CA,ON,Dundas,43.2608,-79.9627,POI3,566807.0989337488
448,4539241,2017-06-21 10:01:12.030,CA,ON,Brampton,43.6656,-79.747,POI3,530973.4514060613
449,4539333,2017-06-21 22:01:13.067,CA,AB,Sherwood Park,53.52245,-113.33122,POI1,10546.524308456295
451,4539408,2017-06-21 07:01:11.530,CA,AB,Calgary,51.031040000000004,-113.96829,POI1,281586.8715141226
452,4539480,2017-06-21 14:01:11.550,CA,AB,Calgary,51.0494,-113.9564,POI1,279464.90023714735
453,4539574,2017-06-21 12:01:11.780,CA,ON,Brantford,43.1508,-80.2094,POI3,590218.9157995682
454,4539645,2017-06-21 04:01:11.883,CA,ON,Brantford,43.1508,-80.2094,POI3,590218.9157995682
455,4539735,2017-06-21 08:01:13.680,CA,QC,Saint Léonard,45.58741,-73.59414,POI3,7635.08794911747
456,4539814,2017-06-21 18:01:13.963,CA,ON,North York,43.7675,-79.3804,POI3,499482.691458064
458,4539928,2017-06-21 10:01:10.413,CA,AB,Calgary,51.0876,-114.0214,POI1,275792.00180059235
459,4540008,2017-06-21 22:01:10.803,CA,ON,North York,43.7318,-79.4182,POI3,503918.0897756679
460,4540074,2017-06-21 13:01:11.970,CA,ON,Brampton,43.6656,-79.747,POI3,530973.4514060613
462,4540188,2017-06-21 20:01:12.360,CA,QC,Montréal,45.47748,-73.56867,POI3,4913.474465515515
463,4540255,2017-06-21 03:01:11.837,CA,ON,Toronto,43.660959999999996,-79.37224,POI3,504015.2600575593
464,4540294,2017-06-21 21:01:12.403,CA,BC,Coquitlam,49.25065,-122.89072,POI1,807546.8750297398
465,4540316,2017-06-21 10:01:12.513,CA,ON,Brantford,43.1508,-80.2094,POI3,590218.9157995682
466,4540328,2017-06-21 02:01:13.113,CA,AB,Fort Mcmurray,56.7199,-111.357,POI1,377910.4692786988
467,4540412,2017-06-21 11:01:14.443,CA,SK,Regina,50.4251,-104.5389,POI1,703419.9980710476
468,4540459,2017-06-21 20:01:14.650,CA,SK,Saskatoon,52.1218,-106.645,POI1,485826.65822620207
469,4540492,2017-06-21 15:01:14.687,CA,AB,Edmonton,53.58879,-113.4465,POI1,5401.390619973968
470,4540544,2017-06-21 00:01:18.393,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480734.4500350864
471,4540621,2017-06-21 01:01:14.477,CA,AB,Edmonton,53.50825,-113.61793,POI1,9701.997659069955
472,4540660,2017-06-21 18:01:14.730,CA,QC,Montréal,45.47748,-73.56867,POI3,4913.474465515515
473,4540741,2017-06-21 04:01:15.390,CA,AB,Sherwood Park,53.52245,-113.33122,POI1,10546.524308456295
475,4540807,2017-06-21 13:01:14.840,CA,AB,Edmonton,53.6112,-113.5746,POI1,9311.90359778255
477,4540933,2017-06-21 07:01:16.657,CA,AB,Edmonton,53.6313,-113.5245,POI1,9806.053114613243
478,4540995,2017-06-21 12:01:17.417,CA,AB,Calgary,50.95738,-114.22057,POI1,292169.50648355304
479,4541039,2017-06-21 05:01:21.487,CA,AB,Edmonton,53.61245,-113.53368999999999,POI1,8021.530248277634
480,4541117,2017-06-21 13:01:21.653,CA,ON,Barrie,44.3303,-79.7268,POI3,502645.5016323314
481,4541193,2017-06-21 07:01:21.993,CA,ON,Woodbridge,43.82505,-79.58111,POI3,511517.44000663224
482,4541287,2017-06-21 15:01:22.003,CA,ON,Gloucester,45.42514,-75.60325,POI3,159209.0468452078
483,4541367,2017-06-21 18:01:22.420,CA,AB,Calgary,51.0571,-114.077,POI1,279673.63029726665
484,4541370,2017-06-21 12:01:22.690,CA,ON,Whitby,43.8866,-78.975,POI3,464410.6757032595
485,4541436,2017-06-21 05:01:23.730,CA,AB,Calgary,51.12598,-114.24403000000001,POI1,273995.55960176885
486,4541506,2017-06-21 21:01:20.693,CA,AB,Beaumont,53.3501,-113.4187,POI1,22248.99993229786
487,4541518,2017-06-21 03:01:21.447,CA,ON,Scarborough,43.7084,-79.2856,POI3,495437.5044956862
488,4541570,2017-06-21 06:01:21.640,CA,QC,Trois-Rivières,46.4778,-72.6493,POI3,127741.14487923596
489,4541655,2017-06-21 17:01:21.647,CA,ON,Ottawa,45.3951,-75.6302,POI3,161604.8011560087
490,4541681,2017-06-21 10:01:21.980,CA,ON,Toronto,43.6781,-79.2954,POI3,497629.87664896203
491,4541716,2017-06-21 18:01:22.000,CA,ON,Toronto,43.6781,-79.2954,POI3,497629.87664896203
492,4541815,2017-06-21 04:01:22.237,CA,AB,Calgary,50.8837,-114.0326,POI1,298385.4841059005
493,4541856,2017-06-21 10:01:22.410,CA,AB,Calgary,51.0571,-114.077,POI1,279673.63029726665
494,4541913,2017-06-21 17:01:24.030,CA,AB,Leduc,53.2668,-113.552,POI1,31373.21467526348
495,4541993,2017-06-21 10:01:21.627,CA,ON,Essex,42.172,-82.823,POI3,829842.4049784569
496,4542053,2017-06-21 21:01:21.703,CA,ON,Toronto,43.6459,-79.3857,POI3,505728.20877030166
497,4542144,2017-06-21 06:01:21.827,CA,ON,Scarborough,43.77653,-79.30999,POI3,493936.2323952447
498,4542215,2017-06-21 03:01:22.043,CA,ON,Mississauga,43.60091,-79.70959,POI3,531341.9869829984
499,4542273,2017-06-21 18:01:22.330,CA,NS,Halifax,44.6385,-63.5838,POI4,70812.31717002578
500,4542365,2017-06-21 18:01:22.457,CA,ON,Saint Catharines,43.195,-79.284,POI3,522868.0548778877
501,4542393,2017-06-21 17:01:22.630,CA,AB,Calgary,51.0571,-114.077,POI1,279673.63029726665
502,4542437,2017-06-21 06:01:23.443,CA,ON,Toronto,43.7068,-79.3991,POI3,503727.5302843556
504,4542519,2017-06-21 08:01:23.807,CA,ON,Toronto,43.7264,-79.3978,POI3,502693.9756492331
505,4542616,2017-06-21 18:01:24.363,CA,AB,Calgary,50.9093,-114.1028,POI1,296199.8957494164
506,4542709,2017-06-21 13:01:19.850,CA,AB,Sherwood Park,53.5167,-113.3167,POI1,11642.412712803853
507,4542737,2017-06-21 08:01:19.950,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480734.4500350864
508,4542803,2017-06-21 07:01:21.473,CA,ON,Saint Catharines,43.1644,-79.2456,POI3,522019.3020213833
509,4542896,2017-06-21 20:01:21.567,CA,ON,Orillia,44.6078,-79.4175,POI3,470545.08632026234
511,4543004,2017-06-21 01:01:21.757,CA,ON,Richmond Hill,43.8939,-79.4375,POI3,497903.6533334756
512,4543077,2017-06-21 17:01:22.013,CA,AB,Calgary,51.06678,-114.05378999999999,POI1,278384.76664984954
514,4543179,2017-06-21 04:01:22.020,CA,ON,Mississauga,43.5769,-79.6283,POI3,526635.6000944369
515,4543187,2017-06-21 17:01:22.437,CA,AB,Calgary,51.0571,-114.077,POI1,279673.63029726665
516,4543271,2017-06-21 10:01:22.747,CA,QC,Saint-Jean-Sur-Richelieu,45.2948,-73.2637,POI3,34542.06088100001
517,4543313,2017-06-21 01:01:23.583,CA,AB,Calgary,51.12598,-114.24403000000001,POI1,273995.55960176885
518,4543389,2017-06-21 09:01:23.750,CA,ON,Saint Catharines,43.195,-79.284,POI3,522868.0548778877
519,4543459,2017-06-21 05:01:24.157,CA,BC,Vancouver,49.2241,-123.12111000000002,POI1,822315.210855372
520,4543490,2017-06-21 21:01:24.703,CA,ON,North York,43.742329999999995,-79.4373,POI3,504807.95373329887
521,4543587,2017-06-21 10:01:21.653,CA,ON,Timmins,48.4773,-81.3364,POI3,674260.1670429758
522,4543680,2017-06-21 18:01:21.793,CA,ON,Mississauga,43.5738,-79.7193,POI3,533364.6086669136
523,4543700,2017-06-21 21:01:21.817,CA,ON,Sioux Lookout,50.0979,-91.922,POI3,1457566.774482533
524,4543707,2017-06-21 15:01:22.087,CA,AB,Edmonton,53.6585,-113.3614,POI1,14943.991459161025
525,4543795,2017-06-21 13:01:22.133,CA,ON,Concord,43.8061,-79.5008,POI3,506484.5921963886
526,4543812,2017-06-21 19:01:22.147,CA,AB,Calgary,51.0367,-113.985,POI1,281096.4556634294
